ProductKey;ProductAlternateKey;ProductSubcategoryKey;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ReorderPoint;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;_Class;Style;ModelName;LargePhoto;EnglishDescription;FrenchDescription;ChineseDescription;ArabicDescription;HebrewDescription;ThaiDescription;GermanDescription;JapaneseDescription;TurkishDescription;StartDate;EndDate;Status
"497";"FR-T98U-46";"16";"LB ";"CM ";"HL Touring Frame - Blue, 46";"Cuadro de paseo GA: azul, 46";"Cadre de vélo de randonnée HL - bleu, 46";"601.7437";"true";"Blue";"500";"375";"1003.9100";"46";"42-46 CM";"2.96";"1";"T ";"602.3460";"H ";"U ";"HL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@706a04ae";"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";"HL ???????????????????????????????????????????????";"??? ?? ????? ??? ???? HL ??????? ?? ?????????? ?????? ?? ?? ???? ????? ??????? ??? ?? ??????? ?????? ???? ?????? ??????? ???????. ?????? ???????.";"????? ?- HL ?????????? ?????? ?????? ?? ????? ??? ??? ?????; ??? ????? ??????? ???????? ????? ?? ????? ????????. ????? ??????.";"?????????????? HL ????????????????????????????? ?????????????????????????????? ?????????????????????????????????????  ????????????????????????";"Der robuste und formschöne HL-Aluminiumrahmen ist extrem strapazierbar. Version für Herren.";"HL ?????? ????????????????????????????????????????????????????????";"""HL alüminyum kadro güzellik ve sa?laml?k için özel olarak ?ekillendirildi, günlük kullan?m?n en zorlu ko?ullar?na dayan?r. Erkek modeli.""";"01-07-2013";"";"Current"
"498";"FR-T98U-50";"16";"LB ";"CM ";"HL Touring Frame - Blue, 50";"Cuadro de paseo GA: azul, 50";"Cadre de vélo de randonnée HL - bleu, 50";"601.7437";"true";"Blue";"500";"375";"1003.9100";"50";"48-52 CM";"3.0";"1";"T ";"602.3460";"H ";"U ";"HL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@6eceb130";"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";"HL ???????????????????????????????????????????????";"??? ?? ????? ??? ???? HL ??????? ?? ?????????? ?????? ?? ?? ???? ????? ??????? ??? ?? ??????? ?????? ???? ?????? ??????? ???????. ?????? ???????.";"????? ?- HL ?????????? ?????? ?????? ?? ????? ??? ??? ?????; ??? ????? ??????? ???????? ????? ?? ????? ????????. ????? ??????.";"?????????????? HL ????????????????????????????? ?????????????????????????????? ?????????????????????????????????????  ????????????????????????";"Der robuste und formschöne HL-Aluminiumrahmen ist extrem strapazierbar. Version für Herren.";"HL ?????? ????????????????????????????????????????????????????????";"""HL alüminyum kadro güzellik ve sa?laml?k için özel olarak ?ekillendirildi, günlük kullan?m?n en zorlu ko?ullar?na dayan?r. Erkek modeli.""";"01-07-2013";"";"Current"
"499";"FR-T98U-54";"16";"LB ";"CM ";"HL Touring Frame - Blue, 54";"Cuadro de paseo GA: azul, 54";"Cadre de vélo de randonnée HL - bleu, 54";"601.7437";"true";"Blue";"500";"375";"1003.9100";"54";"54-58 CM";"3.04";"1";"T ";"602.3460";"H ";"U ";"HL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@10a035a0";"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";"HL ???????????????????????????????????????????????";"??? ?? ????? ??? ???? HL ??????? ?? ?????????? ?????? ?? ?? ???? ????? ??????? ??? ?? ??????? ?????? ???? ?????? ??????? ???????. ?????? ???????.";"????? ?- HL ?????????? ?????? ?????? ?? ????? ??? ??? ?????; ??? ????? ??????? ???????? ????? ?? ????? ????????. ????? ??????.";"?????????????? HL ????????????????????????????? ?????????????????????????????? ?????????????????????????????????????  ????????????????????????";"Der robuste und formschöne HL-Aluminiumrahmen ist extrem strapazierbar. Version für Herren.";"HL ?????? ????????????????????????????????????????????????????????";"""HL alüminyum kadro güzellik ve sa?laml?k için özel olarak ?ekillendirildi, günlük kullan?m?n en zorlu ko?ullar?na dayan?r. Erkek modeli.""";"01-07-2013";"";"Current"
"500";"FR-T98U-60";"16";"LB ";"CM ";"HL Touring Frame - Blue, 60";"Cuadro de paseo GA: azul, 60";"Cadre de vélo de randonnée HL - bleu, 60";"601.7437";"true";"Blue";"500";"375";"1003.9100";"60";"60-62 CM";"3.08";"1";"T ";"602.3460";"H ";"U ";"HL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@67b467e9";"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.";"Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes.";"HL ???????????????????????????????????????????????";"??? ?? ????? ??? ???? HL ??????? ?? ?????????? ?????? ?? ?? ???? ????? ??????? ??? ?? ??????? ?????? ???? ?????? ??????? ???????. ?????? ???????.";"????? ?- HL ?????????? ?????? ?????? ?? ????? ??? ??? ?????; ??? ????? ??????? ???????? ????? ?? ????? ????????. ????? ??????.";"?????????????? HL ????????????????????????????? ?????????????????????????????? ?????????????????????????????????????  ????????????????????????";"Der robuste und formschöne HL-Aluminiumrahmen ist extrem strapazierbar. Version für Herren.";"HL ?????? ????????????????????????????????????????????????????????";"""HL alüminyum kadro güzellik ve sa?laml?k için özel olarak ?ekillendirildi, günlük kullan?m?n en zorlu ko?ullar?na dayan?r. Erkek modeli.""";"01-07-2013";"";"Current"
"501";"RD-2308";"9";"G  ";"";"Rear Derailleur";"Desviador trasero";"Dérailleur arrière";"53.9282";"true";"Silver";"500";"375";"121.4600";"";"NA";"215.0";"1";"";"72.8760";"";"";"Rear Derailleur";"net.sourceforge.jtds.jdbc.BlobImpl@47db50c5";"Wide-link design.";"Conception liaison large.";"??????";"????? ???? ???????.";"????? ???-??????.";"????????????????????????????";"Wide-Link-Design.";"?????? ?????";"Geni? ba?lant?l? tasar?m.";"01-07-2013";"";"Current"
"502";"FR-T67U-50";"16";"LB ";"CM ";"LL Touring Frame - Blue, 50";"Cuadro de paseo GB: azul, 50";"Cadre de vélo de randonnée LL - bleu, 50";"199.8519";"true";"Blue";"500";"375";"333.4200";"50";"48-52 CM";"3.1";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@5c072e3f";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"503";"FR-T67U-54";"16";"LB ";"CM ";"LL Touring Frame - Blue, 54";"Cuadro de paseo GB: azul, 54";"Cadre de vélo de randonnée LL - bleu, 54";"199.8519";"true";"Blue";"500";"375";"333.4200";"54";"54-58 CM";"3.14";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@4d1b0d2a";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"504";"FR-T67U-58";"16";"LB ";"CM ";"LL Touring Frame - Blue, 58";"Cuadro de paseo GB: azul, 58";"Cadre de vélo de randonnée LL - bleu, 58";"199.8519";"true";"Blue";"500";"375";"333.4200";"58";"54-58 CM";"3.16";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@954b04f";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"505";"FR-T67U-62";"16";"LB ";"CM ";"LL Touring Frame - Blue, 62";"Cuadro de paseo GB: azul, 62";"Cadre de vélo de randonnée LL - bleu, 62";"199.8519";"true";"Blue";"500";"375";"333.4200";"62";"60-62 CM";"3.2";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@149494d8";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"506";"FR-T67Y-44";"16";"LB ";"CM ";"LL Touring Frame - Yellow, 44";"Cuadro de paseo GB: amarillo, 44";"Cadre de vélo de randonnée LL - jaune, 44";"199.8519";"true";"Yellow";"500";"375";"333.4200";"44";"42-46 CM";"3.02";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@710726a3";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"507";"FR-T67Y-50";"16";"LB ";"CM ";"LL Touring Frame - Yellow, 50";"Cuadro de paseo GB: amarillo, 50";"Cadre de vélo de randonnée LL - jaune, 50";"199.8519";"true";"Yellow";"500";"375";"333.4200";"50";"48-52 CM";"3.1";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@646007f4";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"508";"FR-T67Y-54";"16";"LB ";"CM ";"LL Touring Frame - Yellow, 54";"Cuadro de paseo GB: amarillo, 54";"Cadre de vélo de randonnée LL - jaune, 54";"199.8519";"true";"Yellow";"500";"375";"333.4200";"54";"54-58 CM";"3.14";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@481a15ff";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"509";"FR-T67Y-58";"16";"LB ";"CM ";"LL Touring Frame - Yellow, 58";"Cuadro de paseo GB: amarillo, 58";"Cadre de vélo de randonnée LL - jaune, 58";"199.8519";"true";"Yellow";"500";"375";"333.4200";"58";"54-58 CM";"3.16";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@78186a70";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
"510";"FR-T67U-44";"16";"LB ";"CM ";"LL Touring Frame - Blue, 44";"Cuadro de paseo GB: azul, 44";"Cadre de vélo de randonnée LL - bleu, 44";"199.8519";"true";"Blue";"500";"375";"333.4200";"44";"42-46 CM";"3.02";"1";"T ";"200.0520";"L ";"U ";"LL Touring Frame";"net.sourceforge.jtds.jdbc.BlobImpl@306279ee";"Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.";"Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal.";"???????????????????????????????????????????";"???? ???? ?????????? ???? ??????? ???? ????? ??? ????? ???? ???????? ????? ?????? ?????? ?? ????? ??????. ???? ??????? ????????? ???? ????? ??????.";"????? ??? ???? ?????????? ???? ????? ????? ????? ????? ???? ??????? ???? ????. ?????? ?????? ???? ???? ????? ?????.";"???????????????????????? ????????????????????????????? ??????????????  ???????????????????????????????????";"Leichter Aluminiumrahmen für aufrechte Sitzhaltung bei Stadtfahrten. Unser bahnbrechendes Design bietet höchsten Komfort.";"?????????? ???????????????????????????? ???????????????????????????????????????";"""Hafif alüminyum kadrosu, ?ehirde yapt???n?z yolculuklarda daha dik bir sürü? konumu sunuyor.  Ç???r aç?c? tasar?m?m?z optimum konfor sa?l?yor.""";"01-07-2013";"";"Current"
